Date,Open,High,Low,Close,Volume,Market Cap
"Dec 25, 2017",54,59.79,51.23,58.09,"97,61,15,000","3,98,29,00,000"
"Dec 24, 2017",56.71,57.37,49,53.64,"69,24,70,000","4,18,27,30,000"
"Dec 23, 2017",50.84,60.2,50.71,57.26,"91,39,25,000","3,74,97,10,000"
"Dec 22, 2017",63.27,63.27,36.35,49.48,"1,10,16,30,000","4,66,58,70,000"
"Dec 21, 2017",63.82,69.24,56.87,62.23,"90,55,93,000","4,70,66,60,000"
"Dec 20, 2017",67.72,69.07,57.71,63.64,"1,02,56,80,000","4,99,43,50,000"
"Dec 19, 2017",51.96,77.75,51.3,67.75,"2,13,44,70,000","3,83,18,80,000"
"Dec 18, 2017",29.66,56.06,27.84,51.85,"2,42,78,70,000","2,18,73,30,000"
"Dec 17, 2017",29.19,30.3,28.63,29.62,"39,93,61,000","2,15,20,90,000"
"Dec 16, 2017",30.15,31.53,28.48,29,"60,92,54,000","2,22,29,00,000"
"Dec 15, 2017",20.68,32.65,17.69,30.54,"1,22,74,00,000","1,52,49,00,000"
"Dec 14, 2017",17.16,20.63,17.02,20.48,"38,96,13,000","1,26,49,10,000"
"Dec 13, 2017",14.81,19.29,14.8,17.31,"54,14,13,000","1,09,17,60,000"
"Dec 12, 2017",13.57,15.12,13.28,14.76,"25,35,59,000","1,00,01,40,000"
"Dec 11, 2017",11.02,14.6,11,13.55,"21,89,17,000","81,21,16,000"
"Dec 10, 2017",12.09,12.09,10.74,11.05,"10,68,88,000","89,12,17,000"
"Dec 09, 2017",12.77,12.77,11.54,12.08,"12,41,25,000","94,10,21,000"
"Dec 08, 2017",12.53,13.06,11.99,12.79,"15,39,72,000","92,34,77,000"
"Dec 07, 2017",11.95,14.93,11.67,12.56,"26,27,21,000","88,08,77,000"
"Dec 06, 2017",13.12,13.14,11.86,11.96,"13,69,31,000","96,71,96,000"
"Dec 05, 2017",13.69,13.95,13.08,13.08,"10,64,46,000","1,00,92,40,000"
"Dec 04, 2017",13.15,14,12.68,13.62,"13,90,16,000","96,89,10,000"
"Dec 03, 2017",13.03,13.68,12.49,13.15,"10,16,83,000","95,99,47,000"
"Dec 02, 2017",13.15,13.45,12.55,13,"10,64,10,000","96,93,75,000"
"Dec 01, 2017",12.87,13.28,12.13,13.16,"7,75,40,700","94,82,29,000"
"Nov 30, 2017",12.49,13.53,11.44,12.95,"11,61,34,000","92,07,99,000"
"Nov 29, 2017",15.44,15.44,12.27,12.45,"16,96,81,000","1,13,79,80,000"
"Nov 28, 2017",14.76,15.9,14.6,15.49,"24,84,16,000","1,08,76,70,000"
"Nov 27, 2017",14.69,14.95,14.22,14.79,"14,14,97,000","1,08,26,80,000"
"Nov 26, 2017",14.51,15.01,14.23,14.79,"11,58,07,000","1,06,89,60,000"
"Nov 25, 2017",14.37,14.82,14.09,14.49,"14,36,24,000","1,05,90,50,000"
"Nov 24, 2017",13.95,14.43,13.54,14.43,"15,31,44,000","1,02,75,70,000"
"Nov 23, 2017",14.22,14.22,13.81,13.95,"11,63,80,000","1,04,73,80,000"
"Nov 22, 2017",14.05,14.26,13.85,14.2,"9,17,78,300","1,03,54,30,000"
"Nov 21, 2017",14.8,14.94,13.46,14.15,"15,85,50,000","1,09,06,30,000"
"Nov 20, 2017",14,15.3,14,14.77,"16,07,73,000","1,03,16,70,000"
"Nov 19, 2017",14.01,14.11,13.66,14.03,"6,11,81,300","1,03,23,40,000"
"Nov 18, 2017",13.52,14.16,13.12,14.02,"11,61,68,000","99,60,77,000"
"Nov 17, 2017",12.83,13.37,12.55,13.37,"10,91,15,000","94,51,73,000"
"Nov 16, 2017",11.68,13.9,11.63,12.89,"31,70,08,000","86,06,19,000"
"Nov 15, 2017",11.54,11.74,11.5,11.72,"4,37,57,700","84,97,64,000"
"Nov 14, 2017",11.41,11.69,11.23,11.6,"7,38,33,600","84,06,02,000"
"Nov 13, 2017",11.1,11.51,11.09,11.42,"7,34,28,300","81,77,28,000"
"Nov 12, 2017",11.59,11.66,10.89,11.11,"11,61,05,000","85,38,05,000"
