Date,Open,High,Low,Close,Volume,Market Cap
12-01-2015,0.378873,0.385037,0.360253,0.364316,"12,038","21,49,210"
13-01-2015,0.363763,0.365199,0.297354,0.309479,"15,632","20,69,830"
14-01-2015,0.300409,0.304722,0.212967,0.223522,"20,845","17,14,500"
15-01-2015,0.220121,0.273713,0.220121,0.261714,"14,019","12,60,140"
16-01-2015,0.260538,0.282141,0.247618,0.278449,"14,483","14,96,130"
17-01-2015,0.282024,0.284548,0.236521,0.248057,"12,834","16,24,370"
18-01-2015,0.24873,0.269781,0.232751,0.258656,"11,861","14,36,750"
19-01-2015,0.255703,0.26484,0.237711,0.254181,"17,060","14,81,490"
20-01-2015,0.253765,0.254656,0.230319,0.236223,"8,074","14,74,700"
21-01-2015,0.240656,0.262472,0.232988,0.261268,"10,021","14,02,630"
22-01-2015,0.261508,0.287439,0.257221,0.273442,"15,643","15,28,690"
23-01-2015,0.273993,0.289574,0.255464,0.283141,"12,269","16,06,240"
24-01-2015,0.279997,0.306491,0.266452,0.298369,"16,130","16,46,270"
25-01-2015,0.297115,0.33284,0.295258,0.310227,"24,533","17,52,130"
26-01-2015,0.315818,0.362985,0.299823,0.317078,"29,144","18,67,840"
27-01-2015,0.31654,0.330593,0.288746,0.320371,"17,844","18,77,370"
28-01-2015,0.319018,0.330095,0.276252,0.290979,"16,093","18,97,440"
29-01-2015,0.290276,0.318331,0.280945,0.309911,"27,625","17,31,140"
30-01-2015,0.306139,0.321144,0.286755,0.294018,"21,911","18,31,440"
31-01-2015,0.294042,0.302376,0.279501,0.284363,"10,211","17,64,140"
01-02-2015,0.28361,0.311151,0.272703,0.299954,"17,051","17,06,270"
02-02-2015,0.30081,0.305869,0.283944,0.301242,"16,725","18,14,850"
03-02-2015,0.300962,0.307398,0.275777,0.288734,"11,397","18,20,860"
04-02-2015,0.289054,0.296241,0.265131,0.289486,"19,736","17,53,690"
05-02-2015,0.289486,0.298088,0.266988,0.272273,"13,746","17,61,170"
06-02-2015,0.272327,0.281941,0.262469,0.270772,"14,473","16,61,450"
07-02-2015,0.270831,0.284338,0.264148,0.275702,"12,075","16,56,860"
08-02-2015,0.275459,0.279798,0.255687,0.265034,"11,615","16,89,980"
09-02-2015,0.258768,0.265256,0.24736,0.251738,"12,603","15,91,870"
10-02-2015,0.252897,0.254932,0.237397,0.244719,"14,973","15,59,910"
11-02-2015,0.244507,0.251757,0.228287,0.231497,"23,085","15,12,250"
12-02-2015,0.234869,0.255847,0.224266,0.246741,"25,486","14,56,630"
13-02-2015,0.250009,0.264404,0.237559,0.255641,"12,966","15,54,650"
14-02-2015,0.255242,0.28216,0.252122,0.280322,"19,546","15,91,440"
15-02-2015,0.279862,0.28085,0.242444,0.25138,"13,141","17,49,650"
16-02-2015,0.252583,0.256815,0.241612,0.251039,"8,801","15,83,380"
17-02-2015,0.251008,0.259335,0.245205,0.253231,"16,775","15,77,450"
18-02-2015,0.253632,0.25574,0.232431,0.248507,"33,558","15,98,190"
19-02-2015,0.249056,0.302804,0.245411,0.282791,"35,329","15,73,510"
20-02-2015,0.284644,0.30734,0.276358,0.305673,"23,536","18,03,180"
21-02-2015,0.305391,0.317549,0.294589,0.302557,"14,275","19,39,520"
22-02-2015,0.30275,0.313139,0.262125,0.313139,"28,371","19,27,720"
23-02-2015,0.314207,0.355874,0.301992,0.337887,"82,507","20,05,950"
24-02-2015,0.384864,0.394168,0.33761,0.340267,"77,991","24,63,620"
25-02-2015,0.335048,0.371745,0.321195,0.365243,"33,340","21,50,140"
26-02-2015,0.365299,0.371073,0.340683,0.357721,"31,163","23,50,210"
27-02-2015,0.357521,0.398922,0.354788,0.381008,"36,994","23,05,920"
28-02-2015,0.385549,0.437406,0.379742,0.427227,"68,062","24,92,860"
01-03-2015,0.427313,0.428362,0.397172,0.426028,"23,255","27,69,930"
02-03-2015,0.425727,0.431746,0.384157,0.428434,"67,915","27,66,530"
03-03-2015,0.428695,0.428695,0.389474,0.415078,"23,029","27,92,970"
04-03-2015,0.415367,0.423196,0.390815,0.413151,"21,345","27,13,080"
05-03-2015,0.413275,0.479477,0.408101,0.469626,"45,238","27,05,880"
06-03-2015,0.472445,0.519687,0.452861,0.486039,"77,668","31,00,550"
07-03-2015,0.486154,0.498645,0.454861,0.457321,"25,259","31,98,930"
08-03-2015,0.46557,0.503778,0.452096,0.484062,"39,107","30,71,180"
09-03-2015,0.489531,0.677262,0.464207,0.63489,"1,10,877","32,36,970"
10-03-2015,0.648228,0.829071,0.583301,0.791843,"1,82,299","42,96,870"
11-03-2015,0.792159,0.804778,0.65661,0.715782,"95,830","52,63,560"
12-03-2015,0.71549,0.71549,0.649881,0.684608,"62,621","47,66,020"
13-03-2015,0.678898,0.687685,0.632975,0.644822,"56,953","45,33,130"
14-03-2015,0.633491,0.724987,0.588473,0.676167,"83,441","42,40,350"
15-03-2015,0.674561,0.792409,0.668614,0.69425,"70,322","45,25,900"
16-03-2015,0.695199,0.850915,0.687812,0.805943,"1,10,309","46,75,430"
17-03-2015,0.806746,0.82073,0.740693,0.752221,"61,111","54,38,720"
18-03-2015,0.752673,0.752673,0.61634,0.638029,"51,858","50,86,120"
19-03-2015,0.646906,0.686367,0.613131,0.677382,"52,047","43,81,670"
20-03-2015,0.667179,0.681503,0.615417,0.633158,"28,023","45,29,630"
21-03-2015,0.642876,0.746377,0.628618,0.743222,"61,605","43,74,530"
22-03-2015,0.743241,0.806098,0.730675,0.777347,"1,08,985","50,69,650"
23-03-2015,0.775314,0.785542,0.739098,0.766353,"45,634","53,00,020"
24-03-2015,0.766937,0.777265,0.677083,0.711852,"52,144","52,55,200"
25-03-2015,0.706427,0.777912,0.665812,0.767497,"98,536","48,51,810"
26-03-2015,0.767811,0.778786,0.737119,0.746328,"44,427","52,85,540"
27-03-2015,0.744401,0.7991,0.733024,0.777714,"42,036","51,36,280"
28-03-2015,0.779336,0.852626,0.765332,0.795417,"74,210","53,89,510"
29-03-2015,0.806605,0.817701,0.701294,0.712153,"58,609","55,90,830"
30-03-2015,0.718821,0.890235,0.71482,0.853188,"1,08,069","49,93,790"
31-03-2015,0.870559,1.02,0.848876,0.907059,"2,16,122","60,61,480"
01-04-2015,0.907474,1.05,0.907474,1.01,"1,19,203","63,33,310"
02-04-2015,1.01,1.03,0.918268,0.96926,"88,831","70,40,630"
03-04-2015,0.977708,1.02,0.878714,0.952245,"1,39,293","68,53,850"
04-04-2015,0.940243,0.991304,0.714985,0.85929,"1,28,977","66,06,150"
05-04-2015,0.857369,0.919018,0.72706,0.883731,"1,43,439","60,37,240"
06-04-2015,0.877685,0.914227,0.762972,0.789463,"38,051","61,93,760"
07-04-2015,0.788578,0.833302,0.715785,0.833302,"95,347","55,76,860"
08-04-2015,0.818747,0.843535,0.724638,0.755192,"33,421","58,03,160"
09-04-2015,0.755325,0.762909,0.699283,0.758207,"24,374","53,65,370"
10-04-2015,0.759481,0.86414,0.724072,0.800381,"67,091","54,06,330"
11-04-2015,0.804529,0.855407,0.785581,0.827207,"45,289","57,39,570"
12-04-2015,0.826843,0.831293,0.795958,0.800135,"22,665","59,11,570"
13-04-2015,0.800405,0.801073,0.675923,0.691741,"66,159","57,35,080"
14-04-2015,0.697815,0.700495,0.643041,0.656934,"37,452","50,10,540"
15-04-2015,0.65659,0.690585,0.651108,0.673307,"21,974","47,24,530"
16-04-2015,0.673035,0.687646,0.652904,0.678599,"42,962","48,53,110"
17-04-2015,0.678462,0.684367,0.631058,0.658304,"27,205","49,03,060"
18-04-2015,0.658119,0.720373,0.654586,0.694249,"39,375","47,65,990"
19-04-2015,0.69231,0.696105,0.662209,0.662209,"15,323","50,23,780"
20-04-2015,0.662429,0.68435,0.649855,0.678942,"28,005","48,16,330"
21-04-2015,0.68176,0.68176,0.583367,0.632725,"1,01,360","49,68,090"
22-04-2015,0.631823,0.633604,0.575792,0.576331,"29,956","46,14,040"
23-04-2015,0.57687,0.614022,0.556235,0.603233,"45,474","42,21,300"
24-04-2015,0.596757,0.60509,0.56803,0.569937,"18,883","43,75,970"
25-04-2015,0.572382,0.585438,0.514305,0.56474,"77,248","42,05,970"
26-04-2015,0.563681,0.567488,0.531613,0.556385,"19,954","41,50,550"
27-04-2015,0.556476,0.573146,0.529841,0.566088,"26,268","41,05,850"
28-04-2015,0.566098,0.572987,0.445988,0.47931,"97,890","41,85,340"
29-04-2015,0.484513,0.502058,0.447521,0.491526,"29,029","35,89,430"
30-04-2015,0.49244,0.52662,0.462531,0.501179,"29,589","36,55,310"
01-05-2015,0.502925,0.52752,0.492795,0.499998,"13,570","37,34,140"
02-05-2015,0.500167,0.509485,0.484577,0.497577,"12,363","37,13,670"
03-05-2015,0.495055,0.513322,0.491903,0.499079,"13,646","36,75,710"
04-05-2015,0.498803,0.503922,0.467321,0.467889,"19,414","37,03,540"
05-05-2015,0.468268,0.482659,0.447593,0.471166,"22,379","34,76,820"
06-05-2015,0.471263,0.480915,0.445022,0.458257,"29,928","34,99,060"
07-05-2015,0.458921,0.486493,0.455222,0.473934,"29,403","34,07,420"
08-05-2015,0.474257,0.499916,0.471741,0.490568,"13,967","35,21,290"
09-05-2015,0.4911,0.537699,0.479652,0.513693,"33,579","37,11,700"
10-05-2015,0.51507,0.574016,0.498172,0.565103,"25,842","39,00,430"
11-05-2015,0.561128,0.56721,0.495461,0.511342,"40,270","42,57,390"
12-05-2015,0.513022,0.515426,0.477435,0.477612,"27,612","39,00,190"
13-05-2015,0.476743,0.523206,0.475371,0.483207,"22,340","36,31,200"
14-05-2015,0.4829,0.511704,0.475443,0.495548,"24,386","36,85,290"
15-05-2015,0.495878,0.569368,0.495756,0.544965,"36,937","37,91,680"
16-05-2015,0.546561,0.623946,0.534678,0.595673,"48,492","41,87,560"
17-05-2015,0.597889,0.624824,0.546362,0.557216,"38,552","45,89,620"
18-05-2015,0.558933,0.597701,0.517159,0.535773,"66,440","42,98,940"
19-05-2015,0.534982,0.550374,0.495834,0.51466,"64,157","41,22,390"
20-05-2015,0.51494,0.552889,0.492917,0.492917,"62,290","39,75,640"
21-05-2015,0.512711,0.535783,0.440916,0.462956,"1,10,387","39,65,800"
22-05-2015,0.467157,0.477355,0.421431,0.460764,"52,852","36,20,250"
23-05-2015,0.45893,0.491955,0.458416,0.470987,"28,017","35,63,310"
24-05-2015,0.470752,0.483848,0.467902,0.479603,"12,799","36,61,790"
25-05-2015,0.479449,0.483379,0.46172,0.463606,"28,042","37,36,440"
26-05-2015,0.46367,0.47053,0.434143,0.446883,"32,411","36,19,900"
27-05-2015,0.448145,0.448145,0.415162,0.421971,"44,220","35,05,500"
28-05-2015,0.425935,0.453363,0.421284,0.443637,"29,630","33,37,830"
29-05-2015,0.444393,0.460195,0.439708,0.439872,"29,580","34,88,920"
30-05-2015,0.441193,0.447659,0.429383,0.445107,"16,705","34,69,710"
31-05-2015,0.446073,0.482621,0.442069,0.450889,"44,096","35,14,770"
01-06-2015,0.451224,0.467436,0.44699,0.451619,"21,924","35,61,950"
02-06-2015,0.454769,0.465194,0.443201,0.455539,"42,022","35,96,230"
03-06-2015,0.454506,0.468198,0.452353,0.453476,"20,468","36,00,960"
04-06-2015,0.453636,0.484314,0.451858,0.476494,"27,086","36,00,680"
05-06-2015,0.476499,0.505126,0.469603,0.498892,"33,178","37,88,650"
06-06-2015,0.504834,0.531513,0.494784,0.526428,"61,552","40,21,480"
07-06-2015,0.526472,0.534333,0.495418,0.517933,"60,901","42,01,680"
08-06-2015,0.515774,0.552648,0.504766,0.542956,"60,437","41,23,340"
09-06-2015,0.543491,0.548059,0.452515,0.495991,"84,617","43,52,640"
10-06-2015,0.493943,0.497465,0.473942,0.479738,"18,563","39,62,800"
11-06-2015,0.479596,0.491135,0.458411,0.462852,"39,601","38,51,510"
12-06-2015,0.461866,0.496143,0.456475,0.470966,"37,697","37,18,430"
13-06-2015,0.470766,0.489714,0.459585,0.489472,"38,193","37,96,760"
14-06-2015,0.487891,0.496882,0.474605,0.49497,"25,286","39,41,870"
15-06-2015,0.495178,0.51544,0.493206,0.508224,"27,100","40,07,810"
16-06-2015,0.505134,0.515859,0.489906,0.506086,"47,599","40,95,180"
17-06-2015,0.507717,0.523661,0.493578,0.50334,"35,110","41,23,450"
18-06-2015,0.502986,0.506237,0.48855,0.50388,"18,521","40,92,280"
19-06-2015,0.503972,0.539115,0.495827,0.511796,"36,206","41,07,130"
20-06-2015,0.514188,0.546906,0.503838,0.53798,"46,906","41,97,910"
21-06-2015,0.537554,0.542974,0.520188,0.523274,"20,026","43,96,240"
22-06-2015,0.526186,0.540942,0.519536,0.540599,"24,145","43,10,580"
23-06-2015,0.540583,0.54128,0.518084,0.526921,"34,151","44,36,020"
24-06-2015,0.526948,0.531123,0.502254,0.506506,"30,722","43,31,280"
25-06-2015,0.509393,0.517542,0.497704,0.503678,"20,286","41,94,070"
26-06-2015,0.503591,0.503591,0.477839,0.484247,"27,929","41,53,430"
27-06-2015,0.483322,0.503799,0.475463,0.491951,"25,068","39,92,970"
28-06-2015,0.489918,0.496296,0.446696,0.470636,"35,450","40,54,450"
29-06-2015,0.469706,0.506616,0.454029,0.493447,"38,116","38,93,490"
30-06-2015,0.493517,0.507952,0.48222,0.500266,"20,586","40,97,860"
01-07-2015,0.499344,0.507624,0.485761,0.498848,"16,986","41,52,950"
02-07-2015,0.498977,0.506656,0.473017,0.492605,"23,017","41,56,770"
03-07-2015,0.492674,0.49911,0.483622,0.491196,"19,161","41,11,000"
04-07-2015,0.492272,0.508582,0.487245,0.507361,"9,823","41,14,420"
05-07-2015,0.506999,0.528074,0.499398,0.521969,"21,263","42,44,470"
06-07-2015,0.522178,0.524661,0.497707,0.505507,"33,776","43,78,680"
07-07-2015,0.507229,0.51346,0.494695,0.512376,"15,739","42,60,280"
08-07-2015,0.51141,0.523209,0.501646,0.51399,"19,413","43,02,200"
09-07-2015,0.514289,0.516238,0.482391,0.497226,"32,530","43,33,650"
10-07-2015,0.4863,0.555355,0.484886,0.520876,"31,812","40,99,850"
11-07-2015,0.520567,0.548013,0.517228,0.539175,"18,728","43,88,740"
12-07-2015,0.539135,0.64576,0.539135,0.628094,"66,012","45,45,280"
