Date,Open,High,Low,Close,Volume,Market Cap
"Apr 25, 2016",0.001535,0.001564,0.001489,0.001518,"41,019","1,38,15,600"
"Apr 24, 2016",0.0016,0.001603,0.001525,0.001533,"30,483","1,44,01,400"
"Apr 23, 2016",0.001583,0.001633,0.001562,0.0016,"24,123","1,42,45,700"
"Apr 22, 2016",0.00158,0.001636,0.001544,0.001583,"27,030","1,42,16,100"
"Apr 21, 2016",0.001647,0.001699,0.001576,0.001579,"63,276","1,48,20,900"
"Apr 20, 2016",0.001619,0.00175,0.001607,0.001647,"1,23,362","1,45,74,400"
"Apr 19, 2016",0.00156,0.001627,0.001522,0.00162,"35,119","1,40,38,600"
"Apr 18, 2016",0.001485,0.001619,0.001485,0.001558,"77,865","1,33,60,700"
"Apr 17, 2016",0.001423,0.001525,0.001421,0.0015,"40,530","1,28,09,400"
"Apr 16, 2016",0.001443,0.00146,0.001401,0.001423,"60,570","1,29,87,400"
"Apr 15, 2016",0.001579,0.00162,0.001411,0.001443,"1,16,531","1,42,13,600"
"Apr 14, 2016",0.001365,0.00176,0.001362,0.001579,"2,26,419","1,22,85,900"
"Apr 13, 2016",0.00139,0.00142,0.001353,0.001365,"55,189","1,25,10,400"
"Apr 12, 2016",0.001458,0.001459,0.001371,0.00139,"27,811","1,31,18,400"
"Apr 11, 2016",0.0014,0.001475,0.001373,0.001458,"22,648","1,25,99,900"
"Apr 10, 2016",0.001412,0.00151,0.00136,0.0014,"65,615","1,27,07,500"
"Apr 09, 2016",0.001419,0.001445,0.001391,0.001412,"28,257","1,27,74,300"
"Apr 08, 2016",0.001345,0.001437,0.001343,0.001419,"26,063","1,21,07,500"
"Apr 07, 2016",0.001361,0.001387,0.001338,0.001349,"12,999","1,22,49,300"
"Apr 06, 2016",0.001373,0.001374,0.001307,0.001361,"17,324","1,23,57,400"
"Apr 05, 2016",0.001371,0.001414,0.001321,0.001373,"38,468","1,23,38,400"
"Apr 04, 2016",0.001364,0.001402,0.001332,0.00137,"38,331","1,22,71,900"
"Apr 03, 2016",0.001443,0.001459,0.001316,0.00136,"60,244","1,29,90,600"
"Apr 02, 2016",0.001462,0.001487,0.001437,0.001443,"52,104","1,31,60,200"
"Apr 01, 2016",0.001495,0.001564,0.001455,0.001473,"64,361","1,34,54,700"
"Mar 31, 2016",0.001478,0.001527,0.001449,0.001495,"46,908","1,33,03,500"
"Mar 30, 2016",0.001534,0.00158,0.001472,0.001491,"66,153","1,38,07,400"
"Mar 29, 2016",0.001552,0.001662,0.001516,0.001534,"1,87,162","1,39,69,400"
"Mar 28, 2016",0.001454,0.001666,0.001423,0.001584,"1,50,393","1,30,81,700"
"Mar 27, 2016",0.001484,0.001769,0.001427,0.001454,"3,05,038","1,33,56,700"
"Mar 26, 2016",0.001247,0.001801,0.001247,0.001484,"6,95,940","1,12,27,000"
"Mar 25, 2016",0.001259,0.001288,0.001242,0.001248,"37,992","1,13,28,900"
"Mar 24, 2016",0.001304,0.001306,0.001249,0.001256,"48,528","1,17,32,000"
"Mar 23, 2016",0.001259,0.001316,0.001252,0.001304,"61,730","1,13,35,500"
"Mar 22, 2016",0.001257,0.001282,0.001241,0.001272,"31,594","1,13,08,600"
"Mar 21, 2016",0.001238,0.001302,0.001189,0.001257,"50,079","1,11,43,400"
"Mar 20, 2016",0.0013,0.001327,0.001201,0.001239,"62,747","1,16,99,200"
"Mar 19, 2016",0.001182,0.001321,0.001172,0.001294,"65,195","1,06,37,500"
"Mar 18, 2016",0.001285,0.001289,0.001182,0.001183,"47,825","1,15,62,800"
